"schedule_id","station_id","exp_arrival_time","exp_departure_time","actual_arrival_time","actual_departure_time"
147,42,"2020-10-20 06:45:00","2020-10-20 06:55:00","2020-10-20 07:45:00","2020-10-20 07:55:00"
147,43,"2020-10-20 07:30:00","2020-10-20 07:40:00","2020-10-20 08:30:00","2020-10-20 08:40:00"
147,44,"2020-10-20 08:15:00","2020-10-20 08:20:00","2020-10-20 09:15:00","2020-10-20 09:20:00"
147,45,"2020-10-20 08:45:00","2020-10-20 08:55:00","2020-10-20 09:45:00","2020-10-20 09:55:00"
147,46,"2020-10-20 09:25:00","2020-10-20 09:35:00","2020-10-20 10:25:00","2020-10-20 10:35:00"
148,41,"2020-10-20 14:15:00","2020-10-20 14:25:00","2020-10-20 14:45:00","2020-10-20 14:55:00"
148,42,"2020-10-20 13:20:00","2020-10-20 13:30:00","2020-10-20 13:50:00","2020-10-20 14:00:00"
148,43,"2020-10-20 12:35:00","2020-10-20 12:45:00","2020-10-20 13:05:00","2020-10-20 13:15:00"
148,44,"2020-10-20 12:00:00","2020-10-20 12:10:00","2020-10-20 12:30:00","2020-10-20 12:40:00"
148,45,"2020-10-20 11:25:00","2020-10-20 11:35:00","2020-10-20 11:55:00","2020-10-20 12:05:00"
148,46,"2020-10-20 10:30:00","2020-10-20 10:40:00","2020-10-20 11:00:00","2020-10-20 11:10:00"
149,41,"2020-11-27 06:00:00","2020-11-27 06:15:00","2020-11-27 07:00:00","2020-11-27 07:15:00"
149,42,"2020-11-27 06:45:00","2020-11-27 06:55:00","2020-11-27 07:45:00","2020-11-27 07:55:00"
149,43,"2020-11-27 07:30:00","2020-11-27 07:40:00","2020-11-27 08:30:00","2020-11-27 08:40:00"
149,44,"2020-11-27 08:15:00","2020-11-27 08:20:00","2020-11-27 09:15:00","2020-11-27 09:20:00"
149,45,"2020-11-27 08:45:00","2020-11-27 08:55:00","2020-11-27 09:45:00","2020-11-27 09:55:00"
149,46,"2020-11-27 09:25:00","2020-11-27 09:35:00","2020-11-27 10:25:00","2020-11-27 10:35:00"
150,41,"2020-11-27 14:15:00","2020-11-27 14:25:00","2020-11-27 14:45:00","2020-11-27 14:55:00"
150,42,"2020-11-27 13:20:00","2020-11-27 13:30:00","2020-11-27 13:50:00","2020-11-27 14:00:00"
150,43,"2020-11-27 12:35:00","2020-11-27 12:45:00","2020-11-27 13:05:00","2020-11-27 13:15:00"
150,44,"2020-11-27 12:00:00","2020-11-27 12:10:00","2020-11-27 12:30:00","2020-11-27 12:40:00"
150,45,"2020-11-27 11:25:00","2020-11-27 11:35:00","2020-11-27 11:55:00","2020-11-27 12:05:00"
150,46,"2020-11-27 10:30:00","2020-11-27 10:40:00","2020-11-27 11:00:00","2020-11-27 11:10:00"
151,9,"2020-09-16 07:15:00","2020-09-16 07:45:00","2020-09-16 08:15:00","2020-09-16 08:45:00"
151,10,"2020-09-16 06:00:00","2020-09-16 06:15:00","2020-09-16 07:00:00","2020-09-16 07:15:00"
151,54,"2020-09-16 06:25:00","2020-09-16 06:45:00","2020-09-16 07:25:00","2020-09-16 07:45:00"
151,55,"2020-09-16 09:45:00","2020-09-16 10:45:00","2020-09-16 10:45:00","2020-09-16 11:45:00"
151,56,"2020-09-16 11:55:00","2020-09-16 12:05:00","2020-09-16 12:55:00","2020-09-16 13:05:00"
151,57,"2020-09-16 12:15:00","2020-09-16 12:25:00","2020-09-16 13:15:00","2020-09-16 13:25:00"
152,9,"2020-09-16 16:10:00","2020-09-16 16:40:00","2020-09-16 16:40:00","2020-09-16 15:10:00"
152,10,"2020-09-16 17:55:00","2020-09-16 18:20:00","2020-09-16 18:25:00","2020-09-16 18:50:00"
152,54,"2020-09-16 17:10:00","2020-09-16 17:25:00","2020-09-16 17:40:00","2020-09-16 17:55:00"
152,55,"2020-09-16 15:20:00","2020-09-16 15:40:00","2020-09-16 15:50:00","2020-09-16 16:10:00"
152,56,"2020-09-16 13:10:00","2020-09-16 13:20:00","2020-09-16 13:40:00","2020-09-16 13:50:00"
152,57,"2020-09-16 12:45:00","2020-09-16 13:00:00","2020-09-16 13:15:00","2020-09-16 13:30:00"
153,9,"2020-10-29 07:15:00","2020-10-29 07:45:00","2020-10-29 08:15:00","2020-10-29 08:45:00"
153,10,"2020-10-29 06:00:00","2020-10-29 06:15:00","2020-10-29 07:00:00","2020-10-29 07:15:00"
153,54,"2020-10-29 06:25:00","2020-10-29 06:45:00","2020-10-29 07:25:00","2020-10-29 07:45:00"
153,55,"2020-10-29 09:45:00","2020-10-29 10:45:00","2020-10-29 10:45:00","2020-10-29 11:45:00"
153,56,"2020-10-29 11:55:00","2020-10-29 12:05:00","2020-10-29 12:55:00","2020-10-29 13:05:00"
153,57,"2020-10-29 12:15:00","2020-10-29 12:25:00","2020-10-29 13:15:00","2020-10-29 13:25:00"
154,9,"2020-10-29 16:10:00","2020-10-29 16:40:00","2020-10-29 16:40:00","2020-10-29 15:10:00"
154,10,"2020-10-29 17:55:00","2020-10-29 18:20:00","2020-10-29 18:25:00","2020-10-29 18:50:00"
154,54,"2020-10-29 17:10:00","2020-10-29 17:25:00","2020-10-29 17:40:00","2020-10-29 17:55:00"
154,55,"2020-10-29 15:20:00","2020-10-29 15:40:00","2020-10-29 15:50:00","2020-10-29 16:10:00"
154,56,"2020-10-29 13:10:00","2020-10-29 13:20:00","2020-10-29 13:40:00","2020-10-29 13:50:00"
154,57,"2020-10-29 12:45:00","2020-10-29 13:00:00","2020-10-29 13:15:00","2020-10-29 13:30:00"
155,9,"2020-11-02 07:15:00","2020-11-02 07:45:00","2020-11-02 08:15:00","2020-11-02 08:45:00"
155,10,"2020-11-02 06:00:00","2020-11-02 06:15:00","2020-11-02 07:00:00","2020-11-02 07:15:00"
155,54,"2020-11-02 06:25:00","2020-11-02 06:45:00","2020-11-02 07:25:00","2020-11-02 07:45:00"
155,55,"2020-11-02 09:45:00","2020-11-02 10:45:00","2020-11-02 10:45:00","2020-11-02 11:45:00"
155,56,"2020-11-02 11:55:00","2020-11-02 12:05:00","2020-11-02 12:55:00","2020-11-02 13:05:00"
155,57,"2020-11-02 12:15:00","2020-11-02 12:25:00","2020-11-02 13:15:00","2020-11-02 13:25:00"
156,9,"2020-11-02 16:10:00","2020-11-02 16:40:00","2020-11-02 16:40:00","2020-11-02 15:10:00"
156,10,"2020-11-02 17:55:00","2020-11-02 18:20:00","2020-11-02 18:25:00","2020-11-02 18:50:00"
156,54,"2020-11-02 17:10:00","2020-11-02 17:25:00","2020-11-02 17:40:00","2020-11-02 17:55:00"
156,55,"2020-11-02 15:20:00","2020-11-02 15:40:00","2020-11-02 15:50:00","2020-11-02 16:10:00"
156,56,"2020-11-02 13:10:00","2020-11-02 13:20:00","2020-11-02 13:40:00","2020-11-02 13:50:00"
156,57,"2020-11-02 12:45:00","2020-11-02 13:00:00","2020-11-02 13:15:00","2020-11-02 13:30:00"
